"k","c","a","n","e_Kre","e_Kex","e_C","e_Af","e_Ar","e_N","r","z","k_Kre","k_Kex","k_C","k_Ef","k_Er","k_N","k_R","k_sat","c_sat","a_sat","n_sat","Δ_CN","f_Kre","f_Kex","f_C","f_Ef","f_Er","f_N","f_R","f_Z","γ_K","α_Cr","α_Cf","mu","C_per_N","experiment"
0.4343962972582855,0.07202708664663221,0.056805709701906244,0.0336025663712946,0.0,0.0,0.07238021321420834,0.08644852794994602,0.0,0.040247591338525526,0.12345833951482525,0.08063366800437632,0.5610092271509817,20.0,10.0,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.1795285145909027,0.21442290817094947,0.0,0.09982825371739541,0.3062203235207525,0.2,0.8250000000000001,24//31,48//55,1.5287539589125938,5.500000000000003,"k_Kex=20.0_k_N=20.0"
0.4537016786233594,0.07131736087445732,0.055049414010560405,0.0318171773094016,0.0,0.0,0.06877295239717737,0.0834752413802392,0.0,0.040680329288196176,0.11756297228016402,0.0776228738364442,0.5610092271509817,20.0,10.0,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.17719764548291753,0.2150789767359716,0.0,0.10481531352191871,0.3029080642591922,0.2,0.8372093023255813,24//31,48//55,1.5013361097356972,5.999999999999997,"k_Kex=20.0_k_N=20.0"
0.20072533322919522,0.08212470134474374,0.06742066090204159,0.036240173247772234,0.0,0.03869114468832575,0.09983085007562345,0.11777780085563808,0.0,0.05960257113110745,0.17488893827030336,0.12269782625524953,0.5610092271509817,20.0,10.0,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.06306736780786351,0.16272635485480297,0.1919802566194184,0.0,0.09715342634859012,0.2850725943693251,0.2,0.8478260869565217,24//31,48//55,1.4759728006601227,6.5,"k_Kex=20.0_k_N=20.0"
0.19578111444782303,0.08239440068650758,0.06694157711924964,0.03520946019801675,0.0,0.04253678033193965,0.09898195358245022,0.11786177180455955,0.0,0.062310267408008664,0.1740479849117644,0.12393468950968065,0.5610092271509817,20.0,10.0,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.06864386476494472,0.15973244290851868,0.1901998097076013,0.0,0.10055339252395769,0.28087049009497767,0.2,0.8571428571428571,24//31,48//55,1.4521530297682497,6.999999999999997,"k_Kex=20.0_k_N=20.0"
0.19229626553621754,0.08259386163772577,0.06641371322242874,0.03424289780515964,0.0,0.046067421089993864,0.0979856641527709,0.11774040624502115,0.0,0.06486038342766348,0.17290873452332503,0.12489065235969364,0.5610092271509817,20.0,10.0,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.07377240845426375,0.1569143283367045,0.18854958961367382,0.0,0.10386747479044493,0.2768961988049131,0.2,0.8653846153846153,24//31,48//55,1.4293369101906603,7.499999999999996,"k_Kex=20.0_k_N=20.0"
0.18967374349523,0.08275744372944398,0.06587143253675608,0.03334750856796042,0.0,0.049375739517130986,0.09691973962649873,0.1174860922816775,0.0,0.06729242955189774,0.17160589635928244,0.12566997433412186,0.5610092271509817,20.0,10.0,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.07858001050569885,0.15424486260945014,0.18697559684274992,0.0,0.1070938860431144,0.27310564399898674,0.2,0.8727272727272727,24//31,48//55,1.4074420263100982,7.9999999999999964,"k_Kex=20.0_k_N=20.0"
0.18771451159818156,0.0828882885107285,0.0653188941881071,0.03251112857712448,0.0,0.0524902533679163,0.09581113462476644,0.11713985494991826,0.0,0.06961628353431527,0.17019621522377032,0.1263134354251717,0.5610092271509817,20.0,10.0,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.08311111670937275,0.15170379034069603,0.18547489355447414,0.0,0.1102278364925893,0.26948236290286787,0.2,0.8793103448275862,24//31,48//55,1.3863976052906657,8.499999999999998,"k_Kex=20.0_k_N=20.0"
0.1861846678049424,0.08299983454219217,0.0647699547128531,0.03173180360910429,0.0,0.05545156584745438,0.09468858374045686,0.11673118843636705,0.0,0.07185001459847283,0.16872963884197525,0.12686274786618154,0.5610092271509817,20.0,10.0,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.08741977732651081,0.14927720758553495,0.1840275264406198,0.0,0.11327204527252127,0.2660034433748133,0.2,0.8852459016393442,24//31,48//55,1.3661422576194462,8.999999999999998,"k_Kex=20.0_k_N=20.0"
0.18498354425285415,0.08309394369675062,0.06422388618172932,0.031004981651388784,0.0,0.05827922975969091,0.09356377880552966,0.1162755193030395,0.0,0.07400272525647664,0.16723366224908542,0.1273387288434555,0.5610092271509817,20.0,10.0,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.09153417862579225,0.1469525880387148,0.18262396736500075,0.0,0.11622972198419261,0.26265954398629965,0.2,0.890625,24//31,48//55,1.3466215846933036,9.5,"k_Kex=20.0_k_N=20.0"
0.1840533960795532,0.08317554376719594,0.0636865778513035,0.030321555421816117,0.0,0.06098305777265961,0.09244353459302089,0.11578742863531456,0.0,0.07607768668327781,0.16571863381983182,0.12775258537602613,0.5610092271509817,20.0,10.0,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0954705653794206,0.1447227612982127,0.1812682354638954,0.0,0.1191016001114204,0.25943683774705084,0.2,0.8955223880597015,24//31,48//55,1.3277874346357197,10.000000000000004,"k_Kex=20.0_k_N=20.0"
0.1833034000929604,0.08324940955456703,0.0631570329312519,0.02968307622410998,0.0,0.06358455999229673,0.09133696292115032,0.11527179264187237,0.0,0.07808668218319562,0.16420566721917362,0.12812141623942214,0.5610092271509817,20.0,10.0,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.09925672359642901,0.14257875943311113,0.1799414899168184,0.0,0.12189481583199802,0.2563282112216435,0.2,0.8999999999999999,24//31,48//55,1.3095964830322917,10.49999999999999,"k_Kex=20.0_k_N=20.0"
0.18270586795619612,0.08331145443543582,0.06264076744787975,0.02908106947808217,0.0,0.06608939125250869,0.09024666268652078,0.11474230854012436,0.0,0.08003163949257532,0.1626986705741958,0.12845216813648128,0.5610092271509817,20.0,10.0,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.10290116891182141,0.1405140356846809,0.17865375136091116,0.0,0.12460924662251117,0.25332179742007543,0.2,0.9041095890410958,24//31,48//55,1.2920097215891106,10.999999999999993,"k_Kex=20.0_k_N=20.0"
0.18226021391558095,0.08336155689725065,0.062136072761168476,0.0285123891885449,0.0,0.06850037906446944,0.0891716440158549,0.11419932977412374,0.0,0.08191447335639088,0.16119798757912562,0.12874595344749112,0.5610092271509817,20.0,10.0,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.10641170029845982,0.1385234123917121,0.17740259280568343,0.0,0.1272497832559834,0.2504125112481612,0.2,0.9078947368421053,24//31,48//55,1.2749918021159792,11.500000000000007,"k_Kex=20.0_k_N=20.0"
0.1819245446697098,0.08340818689956228,0.06163542290748615,0.027977173239510246,0.0,0.0708290117151005,0.08811536130378896,0.11364160194082762,0.0,0.08374168073754977,0.15971608212971822,0.12901093445674633,0.5610092271509817,20.0,10.0,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.10980311399705038,0.13660138448703596,0.17617359709758318,0.0,0.12982105910662323,0.24760084531170734,0.2,0.9113924050632912,24//31,48//55,1.2585105511674342,12.000000000000012,"k_Kex=20.0_k_N=20.0"
0.18165720281277764,0.08345204959356418,0.06115096392066589,0.027469889543607687,0.0,0.07308400921000012,0.0870816270385082,0.11308056935068797,0.0,0.08551696820790965,0.15825274149640187,0.12925397882587694,0.5610092271509817,20.0,10.0,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.11308589472275268,0.13474498476494756,0.17497421801308446,0.0,0.13232392377353863,0.24487097872567665,0.2,0.9146341463414633,24//31,48//55,1.2425365680138007,12.49999999999999,"k_Kex=20.0_k_N=20.0"
0.18145935202349284,0.08348396693316248,0.060677218708981566,0.026989549550368648,0.0,0.0752693874275048,0.086068896035763,0.11251747343446343,0.0,0.08724371057265244,0.15681246275681227,0.129477982556799,0.5610092271509817,20.0,10.0,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.11626592559006838,0.132947539552536,0.17380170931394395,0.0,0.1347622334698962,0.24222259207355545,0.2,0.9176470588235295,24//31,48//55,1.2270428920127316,13.000000000000012,"k_Kex=20.0_k_N=20.0"
0.1813469806709665,0.08352058935131548,0.06021155690117203,0.02653177937510663,0.0,0.07738120738896637,0.0850749397896291,0.11194758067548236,0.0,0.08891892499088047,0.1553886221161935,0.12967781874028797,0.5610092271509817,20.0,10.0,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.11934378313987754,0.13120970203857724,0.17265494093432476,0.0,0.1371382181696975,0.239653355717523,0.2,0.9204545454545455,24//31,48//55,1.2120047208675961,13.500000000000012,"k_Kex=20.0_k_N=20.0"
0.18127841111845824,0.08354403971675739,0.05975947526138535,0.02609815318874772,0.0,0.07943389297621453,0.08410256083710319,0.11137837640410986,0.0,0.09055211318933734,0.153988993164956,0.1298639841429302,0.5610092271509817,20.0,10.0,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.12233398428433924,0.12952407304020286,0.17153081686070118,0.0,0.13945685370267766,0.23715427211207907,0.2,0.9230769230769231,24//31,48//55,1.197399171026931,14.000000000000009,"k_Kex=20.0_k_N=20.0"
0.18125080117504103,0.0835721401778263,0.05931399172612144,0.02568303833543709,0.0,0.08142573342898536,0.08315174487571375,0.11081076121560329,0.0,0.09214068481653813,0.15261509853161892,0.13003600571711485,0.5610092271509817,20.0,10.0,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.1252356729660275,0.12789033993647136,0.1704308904360922,0.0,0.14171564915179627,0.23472744750961272,0.2,0.9255319148936171,24//31,48//55,1.1832051347194448,14.500000000000012,"k_Kex=20.0_k_N=20.0"
0.18125709725003641,0.08359576784878008,0.05887973466755754,0.025287890427569546,0.0,0.08336312429935831,0.08222180196201719,0.11024397734005058,0.0,0.0936897095998144,0.15126499464360457,0.13019590196121125,0.5610092271509817,20.0,10.0,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.12805798499586316,0.12630474649887705,0.16935091762395887,0.0,0.143921134518853,0.232365216362448,0.2,0.9278350515463918,24//31,48//55,1.1694028464457566,15.000000000000007,"k_Kex=20.0_k_N=20.0"
0.18129119253608697,0.08361245032066704,0.05845524478367045,0.02491011867445359,0.0,0.08524866601619852,0.08131253367097845,0.10968219576637145,0.0,0.09520062084219923,0.14994077865234937,0.13034619873702433,0.5610092271509817,20.0,10.0,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.13080345547811367,0.12476395086139475,0.1682936623071873,0.0,0.14607349008200562,0.2300654412712987,0.2,0.93,24//31,48//55,1.1559741354933,15.500000000000012,"k_Kex=20.0_k_N=20.0"
0.18135447198437454,0.0836307968798648,0.05804138613315913,0.024548033460361145,0.0,0.08708261196350259,0.0804231010763962,0.10912292990661478,0.0,0.09667333821833693,0.14863826806894173,0.13048506230844803,0.5610092271509817,20.0,10.0,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.13347521995682804,0.12326790462235052,0.16725735187781687,0.0,0.1481753336482531,0.2278241898947515,0.2,0.9320388349514563,24//31,48//55,1.142902065301219,16.000000000000007,"k_Kex=20.0_k_N=20.0"
0.1814536393863661,0.08364439652446051,0.05763652129672277,0.02420217198970525,0.0,0.08886712901540018,0.07955175100053123,0.10856434846472686,0.0,0.09811023859521596,0.14735714956632195,0.13061265416054904,0.5610092271509817,20.0,10.0,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.13607736491774328,0.12181323702793181,0.16623863769168884,0.0,0.15023083211312577,0.2256399282495103,0.2,0.9339622641509434,24//31,48//55,1.1301706475719386,16.500000000000004,"k_Kex=20.0_k_N=20.0"
0.18155723318249242,0.08365851642566993,0.057239922637216806,0.023869535648876294,0.0,0.09060846252690342,0.07870108618582008,0.10801322397095578,0.0,0.09951386568783062,0.14610319531308594,0.13073495842114882,0.5610092271509817,20.0,10.0,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.13861397689058463,0.1203979213154186,0.16524000202455802,0.0,0.15223757576341157,0.22351052400602722,0.2,0.9357798165137614,24//31,48//55,1.1177651917384452,16.999999999999982,"k_Kex=20.0_k_N=20.0"
0.18168654825022615,0.0836694469239194,0.05685304571521681,0.023550590313986146,0.0,0.09230506576940684,0.0778680414272584,0.10746490186483948,0.0,0.10088447190535554,0.14486981407046118,0.13084807375933039,0.5610092271509817,20.0,10.0,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.1410873895464202,0.11902053914906156,0.16425905063379123,0.0,0.15420092784997805,0.22143209282074894,0.2,0.9375,24//31,48//55,1.1056716741442643,17.5,"k_Kex=20.0_k_N=20.0"
0.18183492436811294,0.08368072535924514,0.05647262751231579,0.023244065362279735,0.0,0.09395906369858402,0.07705265971961699,0.10691993751894022,0.0,0.10222311656743821,0.14365934841385775,0.1309535314796093,0.5610092271509817,20.0,10.0,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.14349985469954943,0.11767939184078413,0.16329446989459567,0.0,0.15612120637365987,0.219405077191411,0.2,0.9391304347826086,24//31,48//55,1.0938772102204986,17.99999999999997,"k_Kex=20.0_k_N=20.0"
0.18200623709969016,0.08369005560674171,0.056098050623752053,0.022948572550586726,0.0,0.09557071100204817,0.07625391039905753,0.10637986276301956,0.0,0.10353011472447776,0.14247106840678042,0.13105141682384583,0.5610092271509817,20.0,10.0,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.1458522361959818,0.11637250820653856,0.16234828335509138,0.0,0.1579992299719107,0.21742774227047756,0.2,0.940677966101695,24//31,48//55,1.0823694307438583,18.500000000000018,"k_Kex=20.0_k_N=20.0"
0.1821670519220389,0.08369748980705405,0.055735501615643335,0.022664526598066767,0.0,0.09714965899729196,0.07547419375985016,0.10584727369488428,0.0,0.10481119919562819,0.14130601839810297,0.13114708601143937,0.5610092271509817,20.0,10.0,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.14815374394032366,0.11509854477935855,0.16141765236880928,0.0,0.1598376332761004,0.21549242563540816,0.2,0.9421487603305786,24//31,48//55,1.0711369550007226,19.00000000000003,"k_Kex=20.0_k_N=20.0"
0.18235348272046037,0.08370157926889843,0.05537784467055477,0.022391193034541887,0.0,0.09868923769908332,0.07470946037704829,0.10531737963113365,0.0,0.1060632158025348,0.14016142673463564,0.13123518006110893,0.5610092271509817,20.0,10.0,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.15040058260769595,0.11385584313940858,0.16050174897019714,0.0,0.1616383895738125,0.21360343570888585,0.2,0.9435483870967742,24//31,48//55,1.0601688841081907,19.500000000000018,"k_Kex=20.0_k_N=20.0"
0.18256131560791597,0.08370783034375061,0.05502850512173424,0.022126138299888243,0.0,0.10018927299543696,0.07395977702663789,0.10479278734576064,0.0,0.10728531290433702,0.13903381822919653,0.1313152421253423,0.5610092271509817,20.0,10.0,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.15259351675231253,0.11264461890272,0.15960491051866543,0.0,0.1634011576537804,0.21175579617252172,0.2,0.9448818897637796,24//31,48//55,1.0494549141338818,20.00000000000004,"k_Kex=20.0_k_N=20.0"
0.0,0.08527381664062007,0.09007156303092305,0.10764663434779241,0.0,0.0,0.15334278890552563,0.1443341445999802,0.0,0.020425973676685225,0.2555034816023407,0.14340159719613285,0.6294627058970836,20.0,10.0,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.2138648270364744,0.20130060950795658,0.0,0.02848779103728985,0.3563467724182793,0.2,0.0,24//31,48//55,1.941947362588961,0.0,"k_Kex=20.0_k_N=20.0"
0.07812399978921279,0.08331803883307196,0.08509772738550157,0.08658358700864004,0.0,0.0,0.13979125016846736,0.13568685797680416,0.0,0.02461072647232416,0.2334124829692634,0.13337532939671484,0.6294627058970836,20.0,10.0,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.2096208508736558,0.20346620111911995,0.0,0.036904465891321514,0.3500084821159028,0.2,0.3,24//31,48//55,1.8901270311311569,0.5000000000000001,"k_Kex=20.0_k_N=20.0"
0.13979954403161743,0.08162466107514106,0.08080276686174302,0.07334255722849202,0.0,0.0,0.12848783730941302,0.12815651922476876,0.0,0.02791478961226468,0.21498523049595875,0.12488609416060124,0.6294627058970836,20.0,10.0,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.20576804515029506,0.20523745271424976,0.0,0.04470440011738498,0.34429010201807025,0.2,0.46153846153846156,24//31,48//55,1.8431741653394238,1.0,"k_Kex=20.0_k_N=20.0"
0.19113571461188558,0.0801189369073396,0.07701136581200053,0.0640655771815501,0.0,0.0,0.11882362964155607,0.12149912314993945,0.0,0.03057840446018546,0.1992335671380985,0.11753368109744487,0.6294627058970836,20.0,10.0,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.20219502789679794,0.20674775437213938,0.0,0.05203343275674911,0.3390237849743136,0.2,0.5624999999999999,24//31,48//55,1.79980438561927,1.4999999999999991,"k_Kex=20.0_k_N=20.0"
0.23514492946572874,0.07877549385501331,0.0736271294862081,0.05711832479858375,0.0,0.0,0.11042849138754808,0.11554736379188342,0.0,0.032750362636768976,0.18554108009937262,0.11106682447889324,0.6294627058970836,20.0,10.0,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.19885054228507903,0.20806818657868736,0.0,0.05897415864805381,0.3341071124881798,0.2,0.631578947368421,24//31,48//55,1.7592921666108605,1.9999999999999996,"k_Kex=20.0_k_N=20.0"
0.27360662596788493,0.07754517421628167,0.07056887650991409,0.05167992705167603,1.1535835648029861e-10,0.0,0.10304822270182891,0.11018954283162323,0.0,0.034534417333550546,0.17350733402103377,0.10531987925084874,0.6294627058970836,20.0,10.0,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,2.190628346725322e-10,0.0,0.19568617707278377,0.20924737782726863,0.0,0.0655800549320745,0.3294863899488103,0.2,0.6818181818181818,24//31,48//55,1.7211705736893002,2.4999999999999996,"k_Kex=20.0_k_N=20.0"
0.3076663627407651,0.07644360321986066,0.06778305186028052,0.047279485136189604,0.0,0.0,0.09650387939260811,0.10532514847161935,0.0,0.0360036352752662,0.16282933449482967,0.10016549940858081,0.6294627058970836,20.0,10.0,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.19268885986174394,0.21030224796662172,0.0,0.07188829584606833,0.32512059632556606,0.2,0.72,24//31,48//55,1.6851114994314051,2.9999999999999996,"k_Kex=20.0_k_N=20.0"
0.33814942195365655,0.07541931631686676,0.06522795216722158,0.04363317715649456,0.0,0.0,0.09065487746472954,0.10089446090279483,0.0,0.037216078514602347,0.15329068904248178,0.09551402648115213,0.6294627058970836,20.0,10.0,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.18982526609873066,0.21126627076642912,0.0,0.07792798583765334,0.32098047729718693,0.2,0.75,24//31,48//55,1.6508703449393423,3.5,"k_Kex=20.0_k_N=20.0"
0.36565441588325476,0.07447641467772978,0.06287774690946824,0.040554686606784615,0.0,0.0,0.08539472427291277,0.09683221462462684,0.0,0.038215405116285996,0.1447070447243846,0.09128734718455253,0.6294627058970836,20.0,10.0,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.18708994599278508,0.212148162064266,0.0,0.08372552450018558,0.3170363674427634,0.2,0.7741935483870968,24//31,48//55,1.6182553450548476,3.9999999999999996,"k_Kex=20.0_k_N=20.0"
0.39063652754170025,0.07360129623363339,0.06070381797578345,0.037913667874912446,0.0,0.0,0.08063918034910558,0.09309530425062487,0.0,0.03903607095009461,0.13694519674935157,0.08742893807479415,0.6294627058970836,20.0,10.0,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.18446793961999164,0.2129622212064001,0.0,0.08929782703456798,0.3132720121390403,0.2,0.7941176470588236,24//31,48//55,1.587113222492948,4.500000000000002,"k_Kex=20.0_k_N=20.0"
0.41345246567201116,0.07278416208102731,0.058685004418105466,0.03561735308740052,0.0,0.0,0.07632015263568255,0.08964769689626645,0.0,0.03970569481801035,0.12989526744320518,0.0838922029482911,0.6294627058970836,20.0,10.0,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.18194814286310784,0.2137211653662805,0.0,0.09465884414188974,0.30967184762872196,0.2,0.8108108108108107,24//31,48//55,1.5573154227170325,4.999999999999998,"k_Kex=20.0_k_N=20.0"
0.4343962972582855,0.07202708664663221,0.056805709701906244,0.0336025663712946,0.0,0.0,0.07238021321420834,0.08644852794994602,0.0,0.040247591338525526,0.12345833951482525,0.08063366800437632,0.6294627058970836,20.0,10.0,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.1795285145909027,0.21442290817094947,0.0,0.09982825371739541,0.3062203235207525,0.2,0.8250000000000001,24//31,48//55,1.5287539589125938,5.500000000000003,"k_Kex=20.0_k_N=20.0"
0.4537016786233594,0.07131736087445732,0.055049414010560405,0.0318171773094016,0.0,0.0,0.06877295239717737,0.0834752413802392,0.0,0.040680329288196176,0.11756297228016402,0.0776228738364442,0.6294627058970836,20.0,10.0,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.0,0.17719764548291753,0.2150789767359716,0.0,0.10481531352191871,0.3029080642591922,0.2,0.8372093023255813,24//31,48//55,1.5013361097356972,5.999999999999997,"k_Kex=20.0_k_N=20.0"
0.20072533322919522,0.08212470134474374,0.06742066090204159,0.036240173247772234,0.0,0.03869114468832575,0.09983085007562345,0.11777780085563808,0.0,0.05960257113110745,0.17488893827030336,0.12269782625524953,0.6294627058970836,20.0,10.0,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.06306736780786351,0.16272635485480297,0.1919802566194184,0.0,0.09715342634859012,0.2850725943693251,0.2,0.8478260869565217,24//31,48//55,1.4759728006601227,6.5,"k_Kex=20.0_k_N=20.0"
0.19578111444782303,0.08239440068650758,0.06694157711924964,0.03520946019801675,0.0,0.04253678033193965,0.09898195358245022,0.11786177180455955,0.0,0.062310267408008664,0.1740479849117644,0.12393468950968065,0.6294627058970836,20.0,10.0,15.0,7.5,20.0,6.46,0.0167,0.0167,0.0167,0.0167,0.0,0.0,0.06864386476494472,0.15973244290851868,0.1901998097076013,0.0,0.10055339252395769,0.28087049009497767,0.2,0.8571428571428571,24//31,48//55,1.4521530297682497,6.999999999999997,"k_Kex=20.0_k_N=20.0"
